deal_value,calls,emails,meetings,stage,industry,company_size,won
1624.76,0,10,0,NEW,FINANCE,SMALL,0
10912.77,2,3,0,CONTACTED,FINANCE,LARGE,0
1510.86,0,12,2,NEW,OTHER,SMALL,0
943.67,2,1,0,NEW,FINANCE,SMALL,0
60097.24,2,4,1,CONTACTED,TECHNOLOGY,LARGE,0
1276.86,4,9,1,NEW,TECHNOLOGY,SMALL,0
6751.9,6,8,0,NEW,FINANCE,MEDIUM,0
3561.91,4,20,2,WON,FINANCE,SMALL,1
1408.0,0,6,2,NEW,OTHER,SMALL,0
2359.04,2,5,2,NEW,TECHNOLOGY,SMALL,0
1080.26,2,4,0,NEW,FINANCE,SMALL,0
6141.87,4,4,0,QUALIFIED,OTHER,SMALL,0
8619.89,3,0,2,QUALIFIED,OTHER,MEDIUM,0
4378.39,4,3,1,CONTACTED,FINANCE,MEDIUM,0
12823.27,2,7,0,CONTACTED,FINANCE,LARGE,0
1707.87,8,7,0,QUALIFIED,FINANCE,SMALL,0
4007.85,0,4,0,LOST,OTHER,MEDIUM,0
15863.35,7,6,0,CONTACTED,TECHNOLOGY,MEDIUM,0
9340.6,0,5,1,NEW,OTHER,LARGE,0
1934.11,0,7,0,LOST,EDUCATION,SMALL,0
4860.99,0,0,0,CONTACTED,HEALTHCARE,MEDIUM,0
20288.57,2,2,0,CONTACTED,TECHNOLOGY,LARGE,0
1712.47,1,2,1,NEW,FINANCE,SMALL,0
20307.6,7,4,0,NEW,FINANCE,LARGE,0
2797.64,7,0,0,NEW,TECHNOLOGY,SMALL,0
7082.56,0,0,0,LOST,EDUCATION,MEDIUM,0
29532.25,2,0,1,CONTACTED,OTHER,LARGE,0
796.01,5,9,0,LOST,HEALTHCARE,MEDIUM,0
2100.43,12,18,1,WON,EDUCATION,SMALL,1
790.12,3,1,2,LOST,TECHNOLOGY,SMALL,0
34628.22,5,0,1,NEW,FINANCE,LARGE,0
3779.13,12,22,0,WON,TECHNOLOGY,SMALL,1
1137.83,9,0,0,LOST,HEALTHCARE,SMALL,0
4200.39,1,2,2,CONTACTED,OTHER,MEDIUM,0
1339.86,1,2,0,CONTACTED,EDUCATION,SMALL,0
3353.35,1,7,1,LOST,TECHNOLOGY,SMALL,0
1896.02,19,20,2,NEGOCIATION,FINANCE,SMALL,1
4290.53,0,0,0,CONTACTED,HEALTHCARE,SMALL,0
6299.67,2,7,0,CONTACTED,FINANCE,MEDIUM,0
5684.34,3,3,0,NEW,OTHER,MEDIUM,0
5120.07,7,4,0,QUALIFIED,OTHER,MEDIUM,0
8028.84,5,7,0,QUALIFIED,HEALTHCARE,MEDIUM,0
6526.46,3,8,0,LOST,FINANCE,LARGE,0
5172.99,13,32,0,WON,TECHNOLOGY,MEDIUM,1
1745.82,0,5,0,LOST,TECHNOLOGY,SMALL,0
7595.04,5,10,1,NEW,FINANCE,MEDIUM,0
1646.08,5,14,0,CONTACTED,FINANCE,SMALL,0
2635.32,4,0,0,CONTACTED,EDUCATION,MEDIUM,0
4936.49,2,9,0,CONTACTED,EDUCATION,MEDIUM,0
1052.14,0,10,0,NEW,TECHNOLOGY,SMALL,0
5723.39,1,1,0,NEW,FINANCE,LARGE,0
2600.77,1,8,0,LOST,TECHNOLOGY,SMALL,0
6956.54,8,7,0,NEW,TECHNOLOGY,MEDIUM,0
2283.68,0,10,0,NEW,OTHER,SMALL,0
54833.13,13,21,4,WON,TECHNOLOGY,LARGE,1
1296.58,3,0,0,QUALIFIED,FINANCE,SMALL,0
883.99,4,2,0,QUALIFIED,TECHNOLOGY,SMALL,0
1745.83,2,13,0,CONTACTED,OTHER,SMALL,0
1519.67,3,8,1,CONTACTED,HEALTHCARE,SMALL,0
1186.61,18,26,1,NEGOCIATION,TECHNOLOGY,SMALL,1
4684.86,2,13,0,NEW,HEALTHCARE,MEDIUM,0
1331.68,0,0,0,CONTACTED,EDUCATION,SMALL,0
721.98,4,9,0,NEW,OTHER,SMALL,0
1450.13,0,7,0,QUALIFIED,TECHNOLOGY,SMALL,0
2485.37,0,1,1,CONTACTED,OTHER,MEDIUM,0
5647.62,5,0,0,NEW,OTHER,MEDIUM,0
3315.55,7,25,4,WON,OTHER,MEDIUM,1
9575.65,5,0,0,NEW,HEALTHCARE,MEDIUM,0
4031.66,3,7,0,NEW,HEALTHCARE,SMALL,0
2539.42,5,3,0,QUALIFIED,FINANCE,SMALL,0
832.54,3,5,0,LOST,OTHER,SMALL,0
12126.13,6,22,3,NEGOCIATION,HEALTHCARE,MEDIUM,1
66370.26,5,8,1,NEW,EDUCATION,LARGE,0
1825.11,2,2,1,LOST,FINANCE,SMALL,0
3503.31,8,18,0,WON,EDUCATION,SMALL,1
1372.19,1,2,0,CONTACTED,OTHER,SMALL,0
711.15,3,5,0,LOST,TECHNOLOGY,SMALL,0
3114.52,6,11,1,NEW,OTHER,MEDIUM,0
4292.61,0,2,0,LOST,HEALTHCARE,SMALL,0
7756.17,2,12,0,NEW,OTHER,LARGE,0
1807.61,2,11,0,CONTACTED,FINANCE,SMALL,0
22559.26,4,1,2,NEW,FINANCE,LARGE,0
3612.72,2,7,0,QUALIFIED,OTHER,MEDIUM,0
3766.45,3,14,4,WON,TECHNOLOGY,MEDIUM,1
5132.51,0,5,0,LOST,OTHER,MEDIUM,0
3507.65,5,4,0,NEW,FINANCE,MEDIUM,0
2093.86,7,11,0,CONTACTED,HEALTHCARE,MEDIUM,0
5591.59,1,2,0,NEW,FINANCE,MEDIUM,0
9358.31,5,1,2,LOST,HEALTHCARE,MEDIUM,0
40485.56,0,0,0,CONTACTED,FINANCE,LARGE,0
3023.46,3,3,0,LOST,TECHNOLOGY,MEDIUM,0
2319.86,0,5,0,QUALIFIED,TECHNOLOGY,MEDIUM,0
18053.02,2,0,0,QUALIFIED,TECHNOLOGY,LARGE,0
3959.59,4,5,0,NEW,OTHER,SMALL,0
2496.88,14,16,3,NEGOCIATION,OTHER,SMALL,1
2570.83,8,27,3,PROPOSITION,FINANCE,SMALL,1
8382.61,5,11,0,LOST,EDUCATION,MEDIUM,0
6326.23,5,1,0,NEW,FINANCE,MEDIUM,0
1920.43,2,4,1,CONTACTED,EDUCATION,SMALL,0
7312.82,9,0,0,LOST,OTHER,MEDIUM,0
3541.48,0,7,0,CONTACTED,OTHER,MEDIUM,0
891.38,6,9,0,NEW,FINANCE,SMALL,0
7584.02,13,19,1,NEGOCIATION,OTHER,MEDIUM,1
10328.3,4,7,0,CONTACTED,TECHNOLOGY,MEDIUM,0
1033.68,2,6,2,NEW,OTHER,SMALL,0
8047.79,4,4,0,NEW,TECHNOLOGY,MEDIUM,0
13473.22,0,6,1,CONTACTED,HEALTHCARE,MEDIUM,0
1806.01,1,5,0,NEW,EDUCATION,SMALL,0
1201.11,10,16,2,NEGOCIATION,EDUCATION,SMALL,1
24007.3,4,3,0,CONTACTED,TECHNOLOGY,LARGE,0
1372.97,14,24,6,NEGOCIATION,OTHER,SMALL,1
1328.27,0,9,0,NEW,TECHNOLOGY,SMALL,0
2245.29,1,1,1,CONTACTED,HEALTHCARE,SMALL,0
1877.62,0,2,0,NEW,TECHNOLOGY,MEDIUM,0
2066.56,5,10,0,QUALIFIED,FINANCE,MEDIUM,0
4971.99,0,8,0,CONTACTED,HEALTHCARE,MEDIUM,0
1787.99,11,30,2,NEGOCIATION,FINANCE,SMALL,1
28014.8,4,0,0,QUALIFIED,TECHNOLOGY,LARGE,0
4617.52,0,6,0,NEW,TECHNOLOGY,SMALL,0
1905.04,8,4,0,NEW,FINANCE,SMALL,0
2438.37,3,5,1,NEW,OTHER,SMALL,0
1110.13,3,0,0,NEW,OTHER,SMALL,0
37705.32,3,2,2,NEW,TECHNOLOGY,LARGE,0
15237.68,2,4,1,NEW,FINANCE,LARGE,0
1873.78,4,4,1,NEW,TECHNOLOGY,SMALL,0
20410.52,6,0,2,QUALIFIED,TECHNOLOGY,LARGE,0
9134.23,0,0,0,QUALIFIED,EDUCATION,MEDIUM,0
8804.48,1,5,1,NEW,HEALTHCARE,LARGE,0
577.31,6,13,1,WON,TECHNOLOGY,SMALL,1
4324.02,10,11,2,NEGOCIATION,TECHNOLOGY,MEDIUM,1
2285.33,7,12,1,LOST,TECHNOLOGY,SMALL,0
5384.94,4,5,0,CONTACTED,OTHER,MEDIUM,0
3347.95,4,6,1,NEW,OTHER,SMALL,0
6389.58,7,10,1,NEW,TECHNOLOGY,MEDIUM,0
1363.86,10,21,6,WON,TECHNOLOGY,SMALL,1
565.26,0,0,3,LOST,OTHER,SMALL,0
4262.51,0,12,0,NEW,OTHER,MEDIUM,0
45232.51,0,1,0,CONTACTED,FINANCE,LARGE,0
3884.58,4,6,0,NEW,TECHNOLOGY,MEDIUM,0
22467.48,0,0,2,CONTACTED,TECHNOLOGY,LARGE,0
2232.06,0,0,0,LOST,HEALTHCARE,SMALL,0
2672.65,6,0,0,CONTACTED,FINANCE,MEDIUM,0
2469.12,0,4,0,LOST,TECHNOLOGY,SMALL,0
4099.26,4,1,0,QUALIFIED,HEALTHCARE,SMALL,0
4430.7,8,10,0,LOST,TECHNOLOGY,MEDIUM,0
2496.29,6,3,0,CONTACTED,OTHER,MEDIUM,0
4722.24,13,24,1,NEGOCIATION,FINANCE,MEDIUM,1
1293.84,0,1,0,NEW,TECHNOLOGY,MEDIUM,0
6015.78,3,0,0,NEW,HEALTHCARE,MEDIUM,0
2266.83,4,4,0,NEW,FINANCE,SMALL,0
4178.96,11,7,1,CONTACTED,OTHER,SMALL,0
4374.74,4,0,0,LOST,HEALTHCARE,MEDIUM,0
2217.74,3,0,0,LOST,TECHNOLOGY,SMALL,0
1175.39,3,0,0,NEW,EDUCATION,SMALL,0
1512.9,11,11,4,NEGOCIATION,TECHNOLOGY,SMALL,1
1968.23,17,13,7,WON,OTHER,MEDIUM,1
1640.25,1,7,0,CONTACTED,FINANCE,SMALL,0
4092.1,9,2,0,NEW,HEALTHCARE,MEDIUM,0
5881.22,0,4,0,LOST,TECHNOLOGY,MEDIUM,0
1323.72,3,7,0,NEW,FINANCE,SMALL,0
5166.79,3,9,0,QUALIFIED,OTHER,MEDIUM,0
4023.76,9,26,7,WON,OTHER,MEDIUM,1
4028.3,4,8,0,NEW,TECHNOLOGY,MEDIUM,0
5157.55,13,22,2,NEGOCIATION,TECHNOLOGY,MEDIUM,1
1845.05,1,0,1,QUALIFIED,OTHER,SMALL,0
7759.74,3,1,0,NEW,OTHER,MEDIUM,0
1702.2,4,5,0,NEW,TECHNOLOGY,SMALL,0
17241.6,0,10,1,NEW,FINANCE,LARGE,0
4409.5,7,12,6,PROPOSITION,FINANCE,MEDIUM,1
3200.95,2,5,0,CONTACTED,OTHER,MEDIUM,0
1510.27,4,5,0,NEW,TECHNOLOGY,SMALL,0
4991.94,4,8,1,NEW,TECHNOLOGY,SMALL,0
1145.57,0,2,0,NEW,OTHER,SMALL,0
1572.89,5,7,0,CONTACTED,TECHNOLOGY,SMALL,0
1489.59,4,8,0,LOST,FINANCE,SMALL,0
4237.37,4,16,5,PROPOSITION,FINANCE,MEDIUM,1
1532.08,3,9,0,LOST,FINANCE,SMALL,0
26781.54,8,4,0,CONTACTED,FINANCE,LARGE,0
768.86,4,6,0,LOST,HEALTHCARE,SMALL,0
45525.14,6,10,0,NEW,TECHNOLOGY,LARGE,0
34296.82,0,12,3,QUALIFIED,HEALTHCARE,LARGE,0
2331.52,3,7,0,QUALIFIED,OTHER,MEDIUM,0
1259.61,4,9,1,NEW,OTHER,MEDIUM,0
1109.28,0,5,0,NEW,TECHNOLOGY,SMALL,0
4248.84,14,19,2,WON,TECHNOLOGY,MEDIUM,1
6569.19,0,2,2,NEW,TECHNOLOGY,SMALL,0
2372.33,1,0,0,CONTACTED,FINANCE,SMALL,0
1661.45,8,7,0,LOST,FINANCE,MEDIUM,0
1280.71,2,1,0,NEW,EDUCATION,SMALL,0
4760.33,0,7,0,LOST,TECHNOLOGY,MEDIUM,0
2052.56,2,7,0,NEW,TECHNOLOGY,SMALL,0
936.95,1,1,2,QUALIFIED,FINANCE,SMALL,0
1690.04,3,3,0,CONTACTED,EDUCATION,SMALL,0
1262.92,3,5,0,CONTACTED,TECHNOLOGY,SMALL,0
1041.19,7,7,0,CONTACTED,HEALTHCARE,SMALL,0
2058.63,15,21,3,WON,TECHNOLOGY,SMALL,1
2662.28,0,3,0,CONTACTED,OTHER,SMALL,0
8140.65,1,9,0,LOST,OTHER,MEDIUM,0
2409.54,3,0,0,NEW,TECHNOLOGY,SMALL,0
3646.7,5,3,0,NEW,TECHNOLOGY,MEDIUM,0
2584.47,4,10,1,LOST,FINANCE,SMALL,0
27346.34,9,4,0,LOST,TECHNOLOGY,LARGE,0
1933.28,0,3,1,CONTACTED,EDUCATION,SMALL,0
1331.62,0,0,0,NEW,OTHER,SMALL,0
3647.78,1,12,0,CONTACTED,EDUCATION,MEDIUM,0
1876.09,2,8,0,QUALIFIED,OTHER,SMALL,0
21246.02,8,22,2,NEGOCIATION,FINANCE,MEDIUM,1
2101.95,4,3,0,LOST,TECHNOLOGY,SMALL,0
14359.51,1,0,1,NEW,EDUCATION,LARGE,0
1192.5,0,1,0,CONTACTED,FINANCE,SMALL,0
1413.91,1,0,0,QUALIFIED,EDUCATION,SMALL,0
18149.1,0,10,1,CONTACTED,TECHNOLOGY,MEDIUM,0
1480.85,0,1,0,NEW,TECHNOLOGY,SMALL,0
8468.62,0,7,0,LOST,OTHER,MEDIUM,0
1498.22,5,3,0,NEW,TECHNOLOGY,SMALL,0
5748.59,4,4,0,CONTACTED,OTHER,MEDIUM,0
2686.17,10,22,5,NEGOCIATION,OTHER,SMALL,1
3487.21,1,5,0,NEW,OTHER,MEDIUM,0
3345.37,2,4,0,CONTACTED,EDUCATION,MEDIUM,0
4144.07,5,4,0,NEW,HEALTHCARE,SMALL,0
2958.08,5,1,1,NEW,OTHER,SMALL,0
2684.73,2,3,1,CONTACTED,TECHNOLOGY,SMALL,0
38219.2,0,13,1,NEW,FINANCE,LARGE,0
2275.12,0,6,0,CONTACTED,HEALTHCARE,SMALL,0
4958.65,0,3,0,LOST,FINANCE,SMALL,0
1848.18,9,24,4,WON,FINANCE,SMALL,1
2413.01,9,21,6,NEGOCIATION,FINANCE,SMALL,1
2057.92,0,6,1,QUALIFIED,HEALTHCARE,MEDIUM,0
12363.79,0,1,0,CONTACTED,OTHER,LARGE,0
2391.1,4,8,1,CONTACTED,TECHNOLOGY,MEDIUM,0
10555.88,4,0,0,QUALIFIED,OTHER,MEDIUM,0
1062.6,6,3,2,NEW,EDUCATION,MEDIUM,0
1478.59,3,1,0,NEW,OTHER,SMALL,0
404.7,5,27,3,PROPOSITION,HEALTHCARE,SMALL,1
2984.62,6,4,0,NEW,OTHER,MEDIUM,0
15620.44,4,13,1,QUALIFIED,TECHNOLOGY,LARGE,0
58070.31,0,0,1,NEW,OTHER,LARGE,0
2204.63,3,3,0,CONTACTED,TECHNOLOGY,SMALL,0
1192.05,18,21,5,NEGOCIATION,OTHER,SMALL,1
3080.91,1,9,0,NEW,OTHER,SMALL,0
22303.14,0,10,0,LOST,TECHNOLOGY,LARGE,0
22613.37,1,5,0,NEW,TECHNOLOGY,LARGE,0
2388.44,3,4,2,CONTACTED,OTHER,MEDIUM,0
1102.12,8,8,1,NEW,TECHNOLOGY,SMALL,0
2995.73,0,4,0,NEW,OTHER,MEDIUM,0
1850.54,1,7,0,NEW,TECHNOLOGY,SMALL,0
1879.84,7,6,0,NEW,TECHNOLOGY,SMALL,0
12412.45,4,14,4,WON,OTHER,MEDIUM,1
2191.91,5,2,0,LOST,EDUCATION,SMALL,0
466.95,3,27,7,NEGOCIATION,OTHER,SMALL,1
26472.17,2,7,0,QUALIFIED,FINANCE,LARGE,0
2059.03,0,9,0,NEW,EDUCATION,MEDIUM,0
1115.45,2,2,1,NEW,HEALTHCARE,SMALL,0
3019.05,3,0,0,QUALIFIED,HEALTHCARE,MEDIUM,0
1297.68,14,22,4,NEGOCIATION,EDUCATION,SMALL,1
2153.63,5,7,0,LOST,HEALTHCARE,MEDIUM,0
5552.98,5,6,0,CONTACTED,FINANCE,MEDIUM,0
2108.05,3,7,0,CONTACTED,TECHNOLOGY,MEDIUM,0
6087.55,2,3,0,CONTACTED,OTHER,MEDIUM,0
5533.0,6,1,1,NEW,TECHNOLOGY,SMALL,0
930.13,10,3,1,QUALIFIED,EDUCATION,SMALL,0
1568.3,6,0,1,NEW,TECHNOLOGY,SMALL,0
511.97,2,6,0,CONTACTED,HEALTHCARE,SMALL,0
4102.86,1,4,0,QUALIFIED,EDUCATION,MEDIUM,0
2493.29,4,4,1,QUALIFIED,TECHNOLOGY,SMALL,0
2592.35,2,4,0,QUALIFIED,TECHNOLOGY,SMALL,0
1879.35,13,26,6,WON,TECHNOLOGY,SMALL,1
41047.47,2,0,1,NEW,HEALTHCARE,LARGE,0
6457.69,4,5,1,NEW,OTHER,SMALL,0
13730.61,1,0,0,LOST,TECHNOLOGY,MEDIUM,0
1392.34,5,3,0,NEW,EDUCATION,SMALL,0
875.2,8,29,3,WON,FINANCE,SMALL,1
1475.75,5,18,2,WON,FINANCE,SMALL,1
2784.46,7,13,3,WON,OTHER,MEDIUM,1
6443.38,2,6,0,NEW,FINANCE,MEDIUM,0
9635.07,6,3,0,NEW,FINANCE,LARGE,0
1743.39,3,3,1,CONTACTED,TECHNOLOGY,SMALL,0
2749.04,3,10,0,CONTACTED,TECHNOLOGY,SMALL,0
20527.34,3,0,1,NEW,TECHNOLOGY,LARGE,0
1126.47,0,2,0,QUALIFIED,TECHNOLOGY,SMALL,0
9945.63,2,8,0,NEW,HEALTHCARE,MEDIUM,0
1591.79,0,4,0,NEW,FINANCE,MEDIUM,0
1534.72,5,21,4,PROPOSITION,HEALTHCARE,SMALL,1
4793.44,16,10,2,WON,TECHNOLOGY,MEDIUM,1
1822.48,5,10,0,QUALIFIED,TECHNOLOGY,SMALL,0
1978.8,0,4,0,CONTACTED,EDUCATION,SMALL,0
2453.38,9,9,1,NEW,OTHER,SMALL,0
4811.46,4,3,1,NEW,TECHNOLOGY,MEDIUM,0
1504.13,8,20,6,WON,OTHER,SMALL,1
3848.53,6,8,0,NEW,HEALTHCARE,MEDIUM,0
14356.23,8,0,0,NEW,HEALTHCARE,LARGE,0
7883.49,1,14,1,LOST,HEALTHCARE,MEDIUM,0
3334.52,0,0,0,NEW,TECHNOLOGY,MEDIUM,0
2761.1,4,2,1,NEW,TECHNOLOGY,SMALL,0
1825.3,5,11,0,LOST,HEALTHCARE,SMALL,0
1393.22,6,7,0,LOST,FINANCE,SMALL,0
7122.72,3,7,0,CONTACTED,OTHER,MEDIUM,0
13237.15,0,8,0,CONTACTED,FINANCE,LARGE,0
34431.56,4,9,0,LOST,TECHNOLOGY,LARGE,0
25563.18,4,1,0,LOST,EDUCATION,LARGE,0
14509.7,2,10,0,NEW,TECHNOLOGY,LARGE,0
2355.05,2,7,0,QUALIFIED,HEALTHCARE,SMALL,0
6822.31,0,8,0,NEW,EDUCATION,MEDIUM,0
49526.53,1,8,1,CONTACTED,OTHER,LARGE,0
2930.93,5,6,0,NEW,OTHER,SMALL,0
31066.7,0,5,2,QUALIFIED,EDUCATION,LARGE,0
1028.86,3,4,0,NEW,EDUCATION,SMALL,0
21357.37,4,0,0,QUALIFIED,OTHER,MEDIUM,0
2117.16,6,2,0,LOST,TECHNOLOGY,MEDIUM,0
42808.17,3,5,1,NEW,TECHNOLOGY,LARGE,0
2243.16,0,3,0,QUALIFIED,TECHNOLOGY,SMALL,0
2429.68,2,3,1,CONTACTED,TECHNOLOGY,MEDIUM,0
4561.56,5,6,1,CONTACTED,EDUCATION,MEDIUM,0
1738.23,4,9,0,NEW,HEALTHCARE,SMALL,0
10757.4,3,8,0,NEW,HEALTHCARE,MEDIUM,0
3203.55,3,11,0,NEW,TECHNOLOGY,MEDIUM,0
4199.97,0,4,0,CONTACTED,EDUCATION,MEDIUM,0
562.26,9,27,7,PROPOSITION,FINANCE,SMALL,1
4304.35,2,11,1,LOST,EDUCATION,SMALL,0
2585.62,4,14,0,NEW,HEALTHCARE,MEDIUM,0
2129.1,0,0,0,NEW,FINANCE,SMALL,0
1718.65,2,4,0,NEW,TECHNOLOGY,SMALL,0
20566.1,2,0,0,CONTACTED,TECHNOLOGY,LARGE,0
7989.77,7,6,0,LOST,OTHER,MEDIUM,0
13396.62,3,8,0,LOST,OTHER,MEDIUM,0
2050.31,10,11,0,NEW,HEALTHCARE,SMALL,0
2508.75,3,2,1,CONTACTED,TECHNOLOGY,SMALL,0
2131.21,2,10,0,LOST,FINANCE,SMALL,0
3007.2,5,4,0,CONTACTED,EDUCATION,SMALL,0
3722.87,0,5,0,CONTACTED,OTHER,MEDIUM,0
9369.68,0,9,2,NEW,TECHNOLOGY,MEDIUM,0
3150.29,5,0,0,NEW,TECHNOLOGY,SMALL,0
3106.55,1,3,1,NEW,EDUCATION,SMALL,0
1299.75,5,20,1,NEGOCIATION,FINANCE,SMALL,1
1662.09,3,10,0,LOST,TECHNOLOGY,SMALL,0
2038.02,1,2,0,CONTACTED,TECHNOLOGY,SMALL,0
8437.24,5,0,0,CONTACTED,HEALTHCARE,LARGE,0
12796.82,2,6,0,CONTACTED,OTHER,MEDIUM,0
4878.7,2,9,0,NEW,OTHER,MEDIUM,0
2083.83,9,1,0,CONTACTED,HEALTHCARE,SMALL,0
14707.27,14,16,4,WON,HEALTHCARE,LARGE,1
2216.92,1,11,0,CONTACTED,TECHNOLOGY,MEDIUM,0
3420.64,0,3,0,NEW,HEALTHCARE,MEDIUM,0
2017.48,1,2,0,CONTACTED,FINANCE,SMALL,0
35291.6,0,3,0,NEW,HEALTHCARE,LARGE,0
5415.79,11,0,0,NEW,FINANCE,MEDIUM,0
28077.02,0,3,0,NEW,TECHNOLOGY,LARGE,0
1527.65,1,6,0,QUALIFIED,TECHNOLOGY,SMALL,0
2317.22,1,0,0,LOST,FINANCE,SMALL,0
3794.91,10,20,4,PROPOSITION,TECHNOLOGY,SMALL,1
2571.89,15,17,2,WON,TECHNOLOGY,SMALL,1
38819.55,0,0,0,LOST,OTHER,LARGE,0
2094.37,0,6,0,QUALIFIED,FINANCE,SMALL,0
852.71,4,15,3,NEW,HEALTHCARE,SMALL,0
1072.41,3,7,1,NEW,OTHER,SMALL,0
2269.78,0,1,0,LOST,OTHER,SMALL,0
1798.18,0,5,0,CONTACTED,HEALTHCARE,SMALL,0
6399.06,7,6,1,LOST,OTHER,MEDIUM,0
13438.16,2,9,0,NEW,FINANCE,MEDIUM,0
2599.35,0,8,0,LOST,FINANCE,SMALL,0
3392.91,10,21,4,WON,FINANCE,SMALL,1
1895.69,2,0,0,LOST,EDUCATION,SMALL,0
1207.6,5,4,1,LOST,EDUCATION,SMALL,0
4747.06,3,0,0,LOST,FINANCE,MEDIUM,0
3032.52,0,9,0,CONTACTED,TECHNOLOGY,MEDIUM,0
12518.68,2,3,0,NEW,HEALTHCARE,MEDIUM,0
7896.97,0,4,1,CONTACTED,TECHNOLOGY,MEDIUM,0
2345.51,3,18,1,CONTACTED,HEALTHCARE,SMALL,0
52321.37,6,0,0,QUALIFIED,EDUCATION,LARGE,0
1462.59,1,2,0,NEW,EDUCATION,MEDIUM,0
33246.23,0,0,0,CONTACTED,OTHER,LARGE,0
938.87,9,7,4,NEGOCIATION,OTHER,SMALL,1
21914.88,4,3,2,LOST,FINANCE,LARGE,0
4076.42,5,1,1,CONTACTED,EDUCATION,MEDIUM,0
7310.32,4,9,0,NEW,HEALTHCARE,MEDIUM,0
2026.56,0,5,0,LOST,TECHNOLOGY,SMALL,0
11015.63,4,7,0,CONTACTED,TECHNOLOGY,MEDIUM,0
14453.21,1,14,1,NEW,TECHNOLOGY,LARGE,0
7521.11,11,6,0,NEW,FINANCE,MEDIUM,0
5417.2,1,0,0,QUALIFIED,HEALTHCARE,MEDIUM,0
7011.43,0,0,0,NEW,OTHER,LARGE,0
1142.18,0,5,0,NEW,TECHNOLOGY,SMALL,0
4492.09,0,4,0,NEW,TECHNOLOGY,MEDIUM,0
3153.12,6,1,0,QUALIFIED,OTHER,SMALL,0
30473.3,2,10,2,NEW,TECHNOLOGY,LARGE,0
1008.53,1,0,2,NEW,FINANCE,SMALL,0
4517.93,0,2,0,CONTACTED,HEALTHCARE,MEDIUM,0
16492.88,6,11,2,NEW,HEALTHCARE,MEDIUM,0
5253.94,1,1,1,CONTACTED,TECHNOLOGY,MEDIUM,0
4038.4,1,1,0,NEW,TECHNOLOGY,MEDIUM,0
31076.83,0,2,0,NEW,TECHNOLOGY,LARGE,0
37585.56,4,0,0,NEW,HEALTHCARE,LARGE,0
1439.31,2,7,0,NEW,HEALTHCARE,SMALL,0
2324.56,4,8,0,NEW,TECHNOLOGY,SMALL,0
1533.88,0,3,1,NEW,HEALTHCARE,SMALL,0
2590.65,4,0,1,NEW,OTHER,SMALL,0
5441.53,2,0,1,CONTACTED,TECHNOLOGY,MEDIUM,0
30864.98,6,8,0,QUALIFIED,FINANCE,LARGE,0
3116.57,0,4,0,NEW,EDUCATION,MEDIUM,0
1199.14,12,19,1,NEGOCIATION,TECHNOLOGY,SMALL,1
2900.82,4,8,0,NEW,FINANCE,SMALL,0
4686.13,5,8,0,NEW,HEALTHCARE,MEDIUM,0
5831.45,0,5,0,NEW,OTHER,MEDIUM,0
1551.23,9,6,1,NEW,OTHER,SMALL,0
41320.28,0,1,1,CONTACTED,HEALTHCARE,LARGE,0
14393.51,2,6,0,QUALIFIED,EDUCATION,LARGE,0
1689.52,6,1,0,QUALIFIED,FINANCE,SMALL,0
38184.88,1,4,0,CONTACTED,HEALTHCARE,LARGE,0
3250.24,0,8,0,CONTACTED,FINANCE,SMALL,0
3589.41,1,5,0,NEW,TECHNOLOGY,MEDIUM,0
4816.69,5,5,0,NEW,EDUCATION,SMALL,0
2114.6,1,9,0,NEW,HEALTHCARE,SMALL,0
10614.22,9,19,3,NEGOCIATION,FINANCE,LARGE,1
2174.44,6,11,0,LOST,OTHER,SMALL,0
3905.73,3,4,0,NEW,TECHNOLOGY,MEDIUM,0
2246.29,4,4,0,QUALIFIED,FINANCE,SMALL,0
1769.71,3,8,1,CONTACTED,TECHNOLOGY,SMALL,0
1876.45,5,0,3,LOST,OTHER,SMALL,0
1146.2,3,4,0,NEW,EDUCATION,SMALL,0
8902.05,0,5,0,NEW,FINANCE,MEDIUM,0
1014.28,1,0,0,NEW,EDUCATION,SMALL,0
2526.88,2,2,0,LOST,FINANCE,MEDIUM,0
6126.73,0,8,1,CONTACTED,OTHER,MEDIUM,0
12857.81,4,12,0,QUALIFIED,FINANCE,MEDIUM,0
1515.81,12,20,1,WON,FINANCE,SMALL,1
35978.64,4,0,0,QUALIFIED,OTHER,LARGE,0
3092.3,3,0,2,NEW,TECHNOLOGY,SMALL,0
2717.16,18,18,5,PROPOSITION,TECHNOLOGY,SMALL,1
1547.5,6,11,0,CONTACTED,HEALTHCARE,SMALL,0
1047.83,1,1,1,CONTACTED,OTHER,SMALL,0
599.58,9,0,1,LOST,FINANCE,SMALL,0
4197.72,3,3,0,NEW,TECHNOLOGY,MEDIUM,0
3258.57,0,2,0,CONTACTED,FINANCE,SMALL,0
1030.62,0,0,0,CONTACTED,HEALTHCARE,SMALL,0
7481.03,2,9,2,NEW,TECHNOLOGY,MEDIUM,0
1124.31,0,2,1,CONTACTED,EDUCATION,SMALL,0
1906.52,12,8,5,PROPOSITION,OTHER,SMALL,1
2575.75,2,0,2,NEW,FINANCE,SMALL,0
3308.67,0,7,0,LOST,FINANCE,MEDIUM,0
1968.92,0,6,1,CONTACTED,FINANCE,SMALL,0
1469.17,3,8,1,NEW,TECHNOLOGY,SMALL,0
